market_liberal_BOL;Nueva Fuerza Republicana;Nueva Fuerza Republicana;Nueva Fuerza Republicana;;Nueva Fuerza Republicana;;;;;;;;;;x
social_liberal_BOL;Unidad C韛ica Solidaridad;Unidad C韛ica Solidaridad;Unidad C韛ica Solidaridad;;Unidad C韛ica Solidaridad;;;;;;;;;;x
social_democrat_BOL;Movimiento de la Izquierda Revolucionaria;Movimiento de la Izquierda Revolucionaria;Movimiento de la Izquierda Revolucionaria;;Movimiento de la Izquierda Revolucionaria;;;;;;;;;;x
left_wing_radical_BOL;Movimiento Sin Miedo;Movimiento Sin Miedo;Movimiento Sin Miedo;;Movimiento Sin Miedo;;;;;;;;;;x
leninist_BOL;Movimiento al Socialismo;Movimiento al Socialismo;Movimiento al Socialismo;;Movimiento al Socialismo;;;;;;;;;;x
stalinist_BOL;Partido Comunista de Bolivia;Partido Comunista de Bolivia;Partido Comunista de Bolivia;;Partido Comunista de Bolivia;;;;;;;;;;x
national_socialist_BOS;Zelena Bosna;Zelena Bosna;Zelena Bosna;;Zelena Bosna;;;;;;;;;;x
fascistic_BOS;Jedan Savez;Jedan Savez;Jedan Savez;;Jedan Savez;;;;;;;;;;x
paternal_autocrat_BOS;Hrvatska demokratska zajednica Bosne i Hercegovine;Hrvatska demokratska zajednica Bosne i Hercegovine;Hrvatska demokratska zajednica Bosne i Hercegovine;;Hrvatska demokratska zajednica Bosne i Hercegovine;;;;;;;;;;x
social_conservative_BOS;Stranka Demokratske Akcije;Stranka Demokratske Akcije;Stranka Demokratske Akcije;;Stranka Demokratske Akcije;;;;;;;;;;x
market_liberal_BOS;Ekonomski Blok;Ekonomski Blok;Ekonomski Blok;;Ekonomski Blok;;;;;;;;;;x
social_liberal_BOS;Stranka za Bosnu i Hercegovinu;Stranka za Bosnu i Hercegovinu;Stranka za Bosnu i Hercegovinu;;Stranka za Bosnu i Hercegovinu;;;;;;;;;;x
social_democrat_BOS;Socijaldemokratska Partija Bosne i Hercegovine;Socijaldemokratska Partija Bosne i Hercegovine;Socijaldemokratska Partija Bosne i Hercegovine;;Socijaldemokratska Partija Bosne i Hercegovine;;;;;;;;;;x
left_wing_radical_BOS;Savez Nezavisnih Socijaldemokrata;Savez Nezavisnih Socijaldemokrata;Savez Nezavisnih Socijaldemokrata;;Savez Nezavisnih Socijaldemokrata;;;;;;;;;;x
leninist_BOS;Radni?ka Stranka;Radni?ka Stranka;Radni?ka Stranka;;Radni?ka Stranka;;;;;;;;;;x
stalinist_BOS;Komunisti?ka Partija;Komunisti?ka Partija;Komunisti?ka Partija;;Komunisti?ka Partija;;;;;;;;;;x
national_socialist_BOT;Green Botswana;Green Botswana;Green Botswana;;Green Botswana;;;;;;;;;;x
fascistic_BOT;Black-and-White Party;Black-and-White Party;Black-and-White Party;;Black-and-White Party;;;;;;;;;;x
paternal_autocrat_BOT;Fatshe Leno la Rona;Fatshe Leno la Rona;Fatshe Leno la Rona;;Fatshe Leno la Rona;;;;;;;;;;x
social_conservative_BOT;Botswana Democratic Party;Botswana Democratic Party;Botswana Democratic Party;;Botswana Democratic Party;;;;;;;;;;x
market_liberal_BOT;Botswana People's Party;Botswana People's Party;Botswana People's Party;;Botswana People's Party;;;;;;;;;;x
social_liberal_BOT;Botswana Alliance Movement;Botswana Alliance Movement;Botswana Alliance Movement;;Botswana Alliance Movement;;;;;;;;;;x
social_democrat_BOT;Botswana National Front;Botswana National Front;Botswana National Front;;Botswana National Front;;;;;;;;;;x
left_wing_radical_BOT;Botswana Congress Party;Botswana Congress Party;Botswana Congress Party;;Botswana Congress Party;;;;;;;;;;x
leninist_BOT;International Socialist Organisation;International Socialist Organisation;International Socialist Organisation;;International Socialist Organisation;;;;;;;;;;x
stalinist_BOT;MELS Movement Botswana;MELS Movement Botswana;MELS Movement Botswana;;MELS Movement Botswana;;;;;;;;;;x
national_socialist_BRA;Verde Brasil;Verde Brasil;Verde Brasil;;Verde Brasil;;;;;;;;;;x
fascistic_BRA;Partido da Reedifica玢o da Ordem Nacional;Partido da Reedifica玢o da Ordem Nacional;Partido da Reedifica玢o da Ordem Nacional;;Partido da Reedifica玢o da Ordem Nacional;;;;;;;;;;x
paternal_autocrat_BRA;Partido Trabalhista Brasileiro;Partido Trabalhista Brasileiro;Partido Trabalhista Brasileiro;;Partido Trabalhista Brasileiro;;;;;;;;;;x
social_conservative_BRA;Democratas;Democratas;Democratas;;Democratas;;;;;;;;;;x
market_liberal_BRA;Partido Republicano Progressista;Partido Republicano Progressista;Partido Republicano Progressista;;Partido Republicano Progressista;;;;;;;;;;x
social_liberal_BRA;Partido do Movimento Democr醫ico Brasileiro;Partido do Movimento Democr醫ico Brasileiro;Partido do Movimento Democr醫ico Brasileiro;;Partido do Movimento Democr醫ico Brasileiro;;;;;;;;;;x
social_democrat_BRA;Partido da Social Democracia Brasileira;Partido da Social Democracia Brasileira;Partido da Social Democracia Brasileira;;Partido da Social Democracia Brasileira;;;;;;;;;;x
left_wing_radical_BRA;Partido dos Trabalhadores;Partido dos Trabalhadores;Partido dos Trabalhadores;;Partido dos Trabalhadores;;;;;;;;;;x
leninist_BRA;Partido Socialista dos Trabalhadores Unificado;Partido Socialista dos Trabalhadores Unificado;Partido Socialista dos Trabalhadores Unificado;;Partido Socialista dos Trabalhadores Unificado;;;;;;;;;;x
stalinist_BRA;Partido Comunista do Brasil;Partido Comunista do Brasil;Partido Comunista do Brasil;;Partido Comunista do Brasil;;;;;;;;;;x
national_socialist_BUF;Hizb ut-Tahrir;Hizb ut-Tahrir;Hizb ut-Tahrir;;Hizb ut-Tahrir;;;;;;;;;;x
fascistic_BUF;Unit闁Progr鑣朖ustice;Unit闁Progr鑣朖ustice;Unit闁Progr鑣朖ustice;;Unit闁Progr鑣朖ustice;;;;;;;;;;x
paternal_autocrat_BUF;Parti Africain de l扞nd閜endance;Parti Africain de l扞nd閜endance;Parti Africain de l扞nd閜endance;;Parti Africain de l扞nd閜endance;;;;;;;;;;x
social_conservative_BUF;Coalition des Forces D閙ocratiques;Coalition des Forces D閙ocratiques;Coalition des Forces D閙ocratiques;;Coalition des Forces D閙ocratiques;;;;;;;;;;x
market_liberal_BUF;Convention Nationale des D閙ocrates Progressistes;Convention Nationale des D閙ocrates Progressistes;Convention Nationale des D閙ocrates Progressistes;;Convention Nationale des D閙ocrates Progressistes;;;;;;;;;;x
social_liberal_BUF;Alliance pour la D閙ocratie et la F閐閞ation;Alliance pour la D閙ocratie et la F閐閞ation;Alliance pour la D閙ocratie et la F閐閞ation;;Alliance pour la D閙ocratie et la F閐閞ation;;;;;;;;;;x
social_democrat_BUF;Parti pour la D閙ocratie et le Socialisme;Parti pour la D閙ocratie et le Socialisme;Parti pour la D閙ocratie et le Socialisme;;Parti pour la D閙ocratie et le Socialisme;;;;;;;;;;x
left_wing_radical_BUF;Congr鑣 pour la D閙ocratie et le Progr鑣;Congr鑣 pour la D閙ocratie et le Progr鑣;Congr鑣 pour la D閙ocratie et le Progr鑣;;Congr鑣 pour la D閙ocratie et le Progr鑣;;;;;;;;;;x
leninist_BUF;Parti pour la D閙ocratie et le Progr鑣;Parti pour la D閙ocratie et le Progr鑣;Parti pour la D閙ocratie et le Progr鑣;;Parti pour la D閙ocratie et le Progr鑣;;;;;;;;;;x
stalinist_BUF;Cavaliers Rouges;Cavaliers Rouges;Cavaliers Rouges;;Cavaliers Rouges;;;;;;;;;;x
national_socialist_BUL;Zelena Bulgariya;Zelena Bulgariya;Zelena Bulgariya;;Zelena Bulgariya;;;;;;;;;;x
fascistic_BUL;Otechestven Front;Otechestven Front;Otechestven Front;;Otechestven Front;;;;;;;;;;x
paternal_autocrat_BUL;Ataka;Ataka;Ataka;;Ataka;;;;;;;;;;x
social_conservative_BUL;Obedineni Demokratichni Sili;Obedineni Demokratichni Sili;Obedineni Demokratichni Sili;;Obedineni Demokratichni Sili;;;;;;;;;;x
market_liberal_BUL;Natsionalno Dvizhenie za Stabilnost i Vazhod;Natsionalno Dvizhenie za Stabilnost i V?zkhod;Natsionalno Dvizhenie za Stabilnost i V?zkhod;;Natsionalno Dvizhenie za Stabilnost i V?zkhod;;;;;;;;;;x
social_liberal_BUL;Alternativna Sotsialliberalna Partiya;Alternativna Sotsialliberalna Partiya;Alternativna Sotsialliberalna Partiya;;Alternativna Sotsialliberalna Partiya;;;;;;;;;;x
social_democrat_BUL;Partiya Balgarski Sotsialdemokrati;Partiya Balgarski Sotsialdemokrati;Partiya Balgarski Sotsialdemokrati;;Partiya Balgarski Sotsialdemokrati;;;;;;;;;;x
left_wing_radical_BUL;Balgarska Sotsialisticheska Partiya;Bulgarska Sotsialisticheska Partiya;Bulgarska Sotsialisticheska Partiya;;Bulgarska Sotsialisticheska Partiya;;;;;;;;;;x
leninist_BUL;Balgarska Levitcata;Balgarska Levitcata;Balgarska Levitcata;;Balgarska Levitcata;;;;;;;;;;x
stalinist_BUL;Balgarska Komunisticheska Partija;Balgarska Komunisticheska Partija;Balgarska Komunisticheska Partija;;Balgarska Komunisticheska Partija;;;;;;;;;;x
national_socialist_BUN;Vert Burundi;Vert Burundi;Vert Burundi;;Vert Burundi;;;;;;;;;;x
fascistic_BUN;Parti Monarchiste Parlementaire;Parti Monarchiste Parlementaire;Parti Monarchiste Parlementaire;;Parti Monarchiste Parlementaire;;;;;;;;;;x
paternal_autocrat_BUN;Union pour le Progr鑣 National;Union pour le Progr鑣 National;Union pour le Progr鑣 National;;Union pour le Progr鑣 National;;;;;;;;;;x
social_conservative_BUN;Conseil National Pour la D閒ense de la D閙ocratie;Conseil National Pour la D閒ense de la D閙ocratie;Conseil National Pour la D閒ense de la D閙ocratie;;Conseil National Pour la D閒ense de la D閙ocratie;;;;;;;;;;x
market_liberal_BUN;Parti pour le Redressement National;Parti pour le Redressement National;Parti pour le Redressement National;;Parti pour le Redressement National;;;;;;;;;;x
social_liberal_BUN;Front pour la D閙ocratie au Burundi;Front pour la D閙ocratie au Burundi;Front pour la D閙ocratie au Burundi;;Front pour la D閙ocratie au Burundi;;;;;;;;;;x
social_democrat_BUN;Social Democratic Party - Dusabikanye;Social Democratic Party-Dusabikanye;Social Democratic Party-Dusabikanye;;Social Democratic Party-Dusabikanye;;;;;;;;;;x
left_wing_radical_BUN;Parti Travailliste Ind閜endant;Parti Travailliste Ind閜endant;Parti Travailliste Ind閜endant;;Parti Travailliste Ind閜endant;;;;;;;;;;x
leninist_BUN;Panafricain Mouvement Socialiste - Inkinzo;Panafricain Mouvement Socialiste - Inkinzo;Panafricain Mouvement Socialiste - Inkinzo;;Panafricain Mouvement Socialiste - Inkinzo;;;;;;;;;;x
stalinist_BUN;Umugambwe wa'Bakozi Uburundi;Umugambwe wa'Bakozi Uburundi;Umugambwe wa'Bakozi Uburundi;;Umugambwe wa'Bakozi Uburundi;;;;;;;;;;x
national_socialist_BUR;Green Burma;Green Burma;Green Burma;;Green Burma;;;;;;;;;;x
fascistic_BUR;Union Solidarity and Development Party;Union Solidarity and Development Party;Union Solidarity and Development Party;;Union Solidarity and Development Party;;;;;;;;;;x
paternal_autocrat_BUR;Burmese Party;Burmese Party;Burmese Party;;Burmese Party;;;;;;;;;;x
social_conservative_BUR;Democratic Party;Democratic Party;Democratic Party;;Democratic Party;;;;;;;;;;x
market_liberal_BUR;Democracy and Peace Party;Democracy and Peace Party;Democracy and Peace Party;;Democracy and Peace Party;;;;;;;;;;x
social_liberal_BUR;Democratic Party for New Society;Democratic Party for New Society;Democratic Party for New Society;;Democratic Party for New Society;;;;;;;;;;x
social_democrat_BUR;National League for Democracy;National League for Democracy;National League for Democracy;;National League for Democracy;;;;;;;;;;x
left_wing_radical_BUR;Leftist Party;Leftist Party;Leftist Party;;Leftist Party;;;;;;;;;;x
leninist_BUR;National Unity Party;National Unity Party;National Unity Party;;National Unity Party;;;;;;;;;;x
stalinist_BUR;Communist Party of Burma;Communist Party of Burma;Communist Party of Burma;;Communist Party of Burma;;;;;;;;;;x
national_socialist_BRU;Hizb ut-Tahrir;Hizb ut-Tahrir;Hizb ut-Tahrir;;Hizb ut-Tahrir;;;;;;;;;;x
fascistic_BRU;Allah Peliharakan Sultan;Allah Peliharakan Sultan;Allah Peliharakan Sultan;;Allah Peliharakan Sultan;;;;;;;;;;x
paternal_autocrat_BRU;Bruneian Party;Bruneian Party;Bruneian Party;;Bruneian Party;;;;;;;;;;x
social_conservative_BRU;Parti Perpaduan Kebangsaan Brunei;Parti Perpaduan Kebangsaan Brunei;Parti Perpaduan Kebangsaan Brunei;;Parti Perpaduan Kebangsaan Brunei;;;;;;;;;;x
market_liberal_BRU;Parti Kesedaran Rakyat Brunei;Parti Kesedaran Rakyat Brunei;Parti Kesedaran Rakyat Brunei;;Parti Kesedaran Rakyat Brunei;;;;;;;;;;x
social_liberal_BRU;House Bolkiah;House Bolkiah;House Bolkiah;;House Bolkiah;;;;;;;;;;x
social_democrat_BRU;Parti Pembanguan;Parti Pembanguan;Parti Pembanguan;;Parti Pembanguan;;;;;;;;;;x
left_wing_radical_BRU;Parti Rakyat Brunei;Parti Rakyat Brunei;Parti Rakyat Brunei;;Parti Rakyat Brunei;;;;;;;;;;x
leninist_BRU;Socialist Party;Socialist Party;Socialist Party;;Socialist Party;;;;;;;;;;x
stalinist_BRU;Communist Party;Communist Party;Communist Party;;Communist Party;;;;;;;;;;x
national_socialist_CAM;Vert Cameroun;Vert Cameroun;Vert Cameroun;;Vert Cameroun;;;;;;;;;;x
fascistic_CAM;Patrie;Patrie;Patrie;;Patrie;;;;;;;;;;x
paternal_autocrat_CAM;Rassemblement D閙ocratique du Peuple Camerounais;Rassemblement D閙ocratique du Peuple Camerounais;Rassemblement D閙ocratique du Peuple Camerounais;;Rassemblement D閙ocratique du Peuple Camerounais;;;;;;;;;;x
social_conservative_CAM;Union D閙ocratique du Cameroun;Union D閙ocratique du Cameroun;Union D閙ocratique du Cameroun;;Union D閙ocratique du Cameroun;;;;;;;;;;x
market_liberal_CAM;Parti des D閙ocrates Camerounais;Parti des D閙ocrates Camerounais;Parti des D閙ocrates Camerounais;;Parti des D閙ocrates Camerounais;;;;;;;;;;x
social_liberal_CAM;Union Nationale pour la D閙ocratie et le Progr鑣;Union Nationale pour la D閙ocratie et le Progr鑣;Union Nationale pour la D閙ocratie et le Progr鑣;;Union Nationale pour la D閙ocratie et le Progr鑣;;;;;;;;;;x
social_democrat_CAM;Front Social-D閙ocratique;Front Social-D閙ocratique;Front Social-D閙ocratique;;Front Social-D閙ocratique;;;;;;;;;;x
left_wing_radical_CAM;Union des Populations du Cameroun;Union des Populations du Cameroun;Union des Populations du Cameroun;;Union des Populations du Cameroun;;;;;;;;;;x
leninist_CAM;Parti Socialiste;Parti Socialiste;Parti Socialiste;;Parti Socialiste;;;;;;;;;;x
stalinist_CAM;Balance de la Justice;Balance de la Justice;Balance de la Justice;;Balance de la Justice;;;;;;;;;;x
national_socialist_CAN;Muslim Association of Canada;Muslim Association of Canada;Muslim Association of Canada;;Muslim Association of Canada;;;;;;;;;;x
fascistic_CAN;National-Socialist Party of Canada?National-Socialist Party of Canada?National-Socialist Party of Canada?;National-Socialist Party of Canada?;;;;;;;;;x
paternal_autocrat_CAN;Nationalist Party of Canada;Nationalist Party of Canada;Nationalist Party of Canada;;Nationalist Party of Canada;;;;;;;;;;x
social_conservative_CAN;Conservative Party of Canada;Conservative Party of Canada;Conservative Party of Canada;;Conservative Party of Canada;;;;;;;;;;x
market_liberal_CAN;Libertarian Party of Canada;Libertarian Party of Canada;Libertarian Party of Canada;;Libertarian Party of Canada;;;;;;;;;;x
social_liberal_CAN;Liberal Party of Canada;Liberal Party of Canada;Liberal Party of Canada;;Liberal Party of Canada;;;;;;;;;;x
social_democrat_CAN;New Democratic Party;New Democratic Party;New Democratic Party;;New Democratic Party;;;;;;;;;;x
left_wing_radical_CAN;Canada Action Party;Canada Action Party;Canada Action Party;;Canada Action Party;;;;;;;;;;x
leninist_CAN;Socialist Party of Canada;Socialist Party of Canada;Socialist Party of Canada;;Socialist Party of Canada;;;;;;;;;;x
stalinist_CAN;Communist Party of Canada;Communist Party of Canada;Communist Party of Canada;;Communist Party of Canada;;;;;;;;;;x
national_socialist_CAR;Centre Vert;Centre Vert;Centre Vert;;Centre Vert;;;;;;;;;;x
fascistic_CAR;Dignit?Dignit?Dignit?;Dignit?;;;;;;;;;x
paternal_autocrat_CAR;Front Patriotique pour le Progr鑣;Front Patriotique pour le Progr鑣;Front Patriotique pour le Progr鑣;;Front Patriotique pour le Progr鑣;;;;;;;;;;x
social_conservative_CAR;Mouvement pour la Lib閞ation du Peuple Centrafricain;Mouvement pour la Lib閞ation du Peuple Centrafricain;Mouvement pour la Lib閞ation du Peuple Centrafricain;;Mouvement pour la Lib閞ation du Peuple Centrafricain;;;;;;;;;;x
market_liberal_CAR;Mouvement pour la D閙ocratie et le D関eloppement;Mouvement pour la D閙ocratie et le D関eloppement;Mouvement pour la D閙ocratie et le D関eloppement;;Mouvement pour la D閙ocratie et le D関eloppement;;;;;;;;;;x
social_liberal_CAR;Rassemblement D閙ocratique Centrafricain;Rassemblement D閙ocratique Centrafricain;Rassemblement D閙ocratique Centrafricain;;Rassemblement D閙ocratique Centrafricain;;;;;;;;;;x
social_democrat_CAR;Parti Social D閙ocratique;Parti Social D閙ocratique;Parti Social D閙ocratique;;Parti Social D閙ocratique;;;;;;;;;;x
left_wing_radical_CAR;"Convergence Nationale ""Kwa Na Kwa""";"Convergence Nationale ""Kwa Na Kwa""";"Convergence Nationale ""Kwa Na Kwa""";;"Convergence Nationale ""Kwa Na Kwa""";;;;;;;;;;x
leninist_CAR;Parti Socialiste;Parti Socialiste;Parti Socialiste;;Parti Socialiste;;;;;;;;;;x
stalinist_CAR;L'Unit?et la Dignit?des Parties;L'Unit?et la Dignit?des Parties;L'Unit?et la Dignit?des Parties;;L'Unit?et la Dignit?des Parties;;;;;;;;;;x
national_socialist_CHA;Hizb ut-Tahrir;Hizb ut-Tahrir;Hizb ut-Tahrir;;Hizb ut-Tahrir;;;;;;;;;;x
fascistic_CHA;Parti des Progr鑣;Parti des Progr鑣;Parti des Progr鑣;;Parti des Progr鑣;;;;;;;;;;x
paternal_autocrat_CHA;Mouvement Patriotique du Salut;Mouvement Patriotique du Salut;Mouvement Patriotique du Salut;;Mouvement Patriotique du Salut;;;;;;;;;;x
social_conservative_CHA;F閐閞ation, Action pour la R閜ublique;F閐閞ation, Action pour la R閜ublique;F閐閞ation, Action pour la R閜ublique;;F閐閞ation, Action pour la R閜ublique;;;;;;;;;;x
market_liberal_CHA;Rassemblement National pour le D関eloppement et le Progr鑣;Rassemblement National pour le D関eloppement et le Progr鑣;Rassemblement National pour le D関eloppement et le Progr鑣;;Rassemblement National pour le D関eloppement et le Progr鑣;;;;;;;;;;x
social_liberal_CHA;Rassemblement pour la D閙ocratie et le Progr鑣;Rassemblement pour la D閙ocratie et le Progr鑣;Rassemblement pour la D閙ocratie et le Progr鑣;;Rassemblement pour la D閙ocratie et le Progr鑣;;;;;;;;;;x
social_democrat_CHA;Mouvement Populaire pour la D閙ocratie au Tchad;Mouvement Populaire pour la D閙ocratie au Tchad;Mouvement Populaire pour la D閙ocratie au Tchad;;Mouvement Populaire pour la D閙ocratie au Tchad;;;;;;;;;;x
left_wing_radical_CHA;Convention National D閙ocratique et Sociale;Convention National D閙ocratique et Sociale;Convention National D閙ocratique et Sociale;;Convention National D閙ocratique et Sociale;;;;;;;;;;x
leninist_CHA;Action Tchadienne pour l'Unit?et le Socialisme;Action Tchadienne pour l'Unit?et le Socialisme;Action Tchadienne pour l'Unit?et le Socialisme;;Action Tchadienne pour l'Unit?et le Socialisme;;;;;;;;;;x
stalinist_CHA;Parti des Progr鑣 des Travailleurs;Parti des Progr鑣 des Travailleurs;Parti des Progr鑣 des Travailleurs;;Parti des Progr鑣 des Travailleurs;;;;;;;;;;x
national_socialist_CHC;中国伊斯兰教协会;Zhongguo Yisilanjiao Xiehui;Zhongguo Yisilanjiao Xiehui;;Zhongguo Yisilanjiao Xiehui;;;;;;;;;;x
fascistic_CHC;中国青年党;Tianchao Daguo;Tianchao Daguo;;Tianchao Daguo;;;;;;;;;;x
paternal_autocrat_CHC;中国泛蓝联盟;Zhongguo Fan Lan Lianmeng;Zhongguo Fan Lan Lianmeng;;Zhongguo Fan Lan Lianmeng;;;;;;;;;;x
social_conservative_CHC;中国保守派;Baoshou Dang;Baoshou Dang;;Baoshou Dang;;;;;;;;;;x
market_liberal_CHC;中国新民党;Zhongguo Xinmindang;Zhongguo Xinmindang;;Zhongguo Xinmindang;;;;;;;;;;x
social_liberal_CHC;中国民主党;Zhongguo Minzhu Dang;Zhongguo Minzhu Dang;;Zhongguo Minzhu Dang;;;;;;;;;;x
social_democrat_CHC;中国民主促进会;Zhongguo Minzhu Cujinhui;Zhongguo Minzhu Cujinhui;;Zhongguo Minzhu Cujinhui;;;;;;;;;;x
left_wing_radical_CHC;中国农工民主党;Zhongguo Nonggong Minzhudang;Zhongguo Nonggong Minzhudang;;Zhongguo Nonggong Minzhudang;;;;;;;;;;x
leninist_CHC;中国民主建国会;Zhongguo Minzhu Jianguo Hui;Zhongguo Minzhu Jianguo Hui;;Zhongguo Minzhu Jianguo Hui;;;;;;;;;;x
stalinist_CHC;中国共产党;Zhongguo Gongchandang;Zhongguo Gongchandang;;Zhongguo Gongchandang;;;;;;;;;;x
national_socialist_CHI;中国回教协会;Zhongguo Huijiao Xiehui;Zhongguo Huijiao Xiehui;;Zhongguo Huijiao Xiehui;;;;;;;;;;x
fascistic_CHI;保护台湾大联盟;Baohu Taiwan Da Lianmeng;Baohu Taiwan Da Lianmeng;;Baohu Taiwan Da Lianmeng;;;;;;;;;;x
paternal_autocrat_CHI;民主进步党;Qin Min Dang;Qin Min Dang;;Qin Min Dang;;;;;;;;;;x
social_conservative_CHI;国民党;Kuomintang;Kuomintang;;Kuomintang;;;;;;;;;;x
market_liberal_CHI;台湾团结联盟;Taiwan Tuanjie Lianmeng;Taiwan Tuanjie Lianmeng;;Taiwan Tuanjie Lianmeng;;;;;;;;;;x
social_liberal_CHI;亲民党;Minzhu Jinbu Dang;Minzhu Jinbu Dang;;Minzhu Jinbu Dang;;;;;;;;;;x
social_democrat_CHI;中国社会民主党;Zhongguo Shehui Minzhudang;Zhongguo Shehui Minzhudang;;Zhongguo Shehui Minzhudang;;;;;;;;;;x
left_wing_radical_CHI;劳动党;Laodong Dang;Laodong Dang;;Laodong Dang;;;;;;;;;;x
leninist_CHI;台湾共产党;Taiwan Gongchandang;Taiwan Gongchandang;;Taiwan Gongchandang;;;;;;;;;;x
